"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","PRCP_ATTRIBUTES","TAVG","TAVG_ATTRIBUTES","TMAX","TMAX_ATTRIBUTES","TMIN","TMIN_ATTRIBUTES"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-08-24","0.79",",,S","78","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-08-25","0.47",",,S","77","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-08-26","0.00",",,S","75","H,,S",,,"66",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-08-27",,,"73","H,,S",,,"66",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-08-28",,,"70","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-08-29","0.35",",,S","67","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-08-30","0.00",",,S","68","H,,S",,,"61",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-08-31",,,"72","H,,S",,,"62",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-01",,,"74","H,,S",,,"63",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-02",,,"75","H,,S",,,"65",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-03",,,"75","H,,S",,,"66",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-04",,,"76","H,,S",,,"67",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-05",,,"71","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-06",,,"68","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-07","0.08",",,S","73","H,,S",,,"64",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-08","0.00",",,S","75","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-09",,,"75","H,,S",,,"67",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-10",,,"73","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-11","0.96",",,S","69","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-12","0.00",",,S","71","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-13",,,"70","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-14",,,"73","H,,S",,,"59",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-15",,,"72","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-16",,,"72","H,,S",,,"62",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-17",,,"72","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-18",,,"73","H,,S",,,"62",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-19",,,"71","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-20","0.31",",,S","67","H,,S",,,"57",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-21","0.00",",,S","69","H,,S",,,"58",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-22",,,"70","H,,S",,,"60",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-23",,,"72","H,,S",,,"64",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-24",,,"72","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-25",,,"75","H,,S",,,"63",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-26",,,"78","H,,S",,,"67",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-27","0.02",",,S","71","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-28","0.00",",,S","64","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-29",,,"65","H,,S",,,"52",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-09-30",,,"69","H,,S",,,"58",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-01",,,"64","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-02","0.22",",,S","71","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-03","0.00",",,S","62","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-04",,,"63","H,,S",,,"51",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-05",,,"67","H,,S",,,"57",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-06",,,"66","H,,S",,,"61",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-07","0.02",",,S","73","H,,S",,,"62",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-08","0.00",",,S","73","H,,S",,,"67",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-09",,,"72","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-10",,,"70","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-11","0.78",",,S","57","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-12","0.02",",,S","51","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-13","0.00",",,S","56","H,,S",,,"43",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-14",,,"58","H,,S",,,"48",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-15",,,"62","H,,S",,,"48",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-16",,,"60","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-17",,,"63","H,,S",,,"49",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-18",,,"61","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-19","0.00",",,S","62","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-20","0.00",",,S","63","H,,S",,,"52",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-21",,,"64","H,,S",,,"52",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-22",,,"60","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-23",,,"57","H,,S",,,"47",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-24",,,"58","H,,S",,,"50",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-25",,,"58","H,,S",,,"49",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-26",,,"59","H,,S",,,"51",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-27",,,"62","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-28",,,"63","H,,S",,,"51",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-29",,,"49","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-30",,,"46","H,,S",,,"36",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-10-31",,,"54","H,,S",,,"38",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-01",,,"59","H,,S",,,"53",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-02",,,"60","H,,S",,,"57",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-03","0.06",",,S","50","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-04","0.04",",,S","45","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-05","0.00",",,S","49","H,,S",,,"37",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-06",,,"53","H,,S",,,"46",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-07",,,"60","H,,S",,,"49",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-08",,,"51","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-09",,,"50","H,,S",,,"39",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-10",,,"48","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-11","0.30",",,S","41","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-12","0.00",",,S","43","H,,S",,,"33",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-13",,,"49","H,,S",,,"38",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-14","0.18",",,S","43","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-15","0.00",",,S","35","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-16",,,"35","H,,S",,,"26",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-17",,,"37","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-18",,,"26","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-19",,,"31","H,,S",,,"20",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-20",,,"31","H,,S",,,"25",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-21",,,"37","H,,S",,,"24",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-22","0.02",",,S","38","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-23","0.00",",,S","34","H,,S",,,"27",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-24","0.05",",,S","31","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-25","0.00",",,S","40","H,,S",,,"26",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-26",,,"36","H,,S","46",",,S",,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-27",,,"38","H,,S",,,"27",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-28",,,"46","H,,S",,,"34",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-29","0.02",",,S","33","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-11-30","0.00",",,S","26","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-01",,,"29","H,,S",,,"18",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-02",,,"39","H,,S",,,"24",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-03","0.16",",,S","40","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-04","0.00",",,S","26","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-05","0.00",",,S","26","H,,S",,,"17",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-06","0.01",",,S","35","H,,S",,,"24",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-07","0.04",",,S","30","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-08","0.00",",,S","26","H,,S",,,"19",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-09",,,"33","H,,S",,,"22",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-10","0.16",",,S","32","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-11","0.00",",,S","17","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-12",,,"15","H,,S",,,"10",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-13",,,"17","H,,S",,,"10",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-14",,,"22","H,,S",,,"12",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-15",,,"27","H,,S",,,"18",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-16",,,"20","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-17",,,"22","H,,S",,,"13",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-18","0.09",",,S","30","H,,S",,,"21",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-19","0.04",",,S","23","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-20","0.00",",,S","27","H,,S",,,"17",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-21","0.01",",,S","32","H,,S",,,"22",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-22","0.00",",,S","41","H,,S",,,"29",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-23",,,"43","H,,S",,,"41",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-24","0.26",",,S","34","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-25","0.53",",,S","29","H,,S",,,"23",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-26","0.00",",,S","22","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-27",,,"21","H,,S",,,"13",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-28",,,"31","H,,S",,,"20",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-29",,,"35","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-30",,,"35","H,,S",,,"30",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2017-12-31","0.07",",,S","30","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-01",,,"30","H,,S",,,"23",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-02",,,"27","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-03",,,"23","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-04",,,"25","H,,S",,,"16",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-05",,,"26","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-06",,,"27","H,,S",,,"20",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-07",,,"33","H,,S",,,"22",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-08","0.39",",,S","32","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-09","0.04",",,S","23","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-10","0.03",",,S","17","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-11","0.00",",,S","11","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-12",,,"17","H,,S",,,"4",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-13","0.01",",,S","25","H,,S",,,"20",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-14","0.01",",,S","37","H,,S",,,"24",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-15","0.01",",,S","39","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-16","0.00",",,S","39","H,,S",,,"32",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-17",,,"40","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-18",,,"34","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-19",,,"34","H,,S",,,"27",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-20",,,"35","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-21",,,"34","H,,S",,,"25",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-22",,,"28","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-23","0.13",",,S","9","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-24","0.00",",,S","6","H,,S",,,"3",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-25",,,"7","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-26",,,"6","H,,S",,,"0",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-27",,,"18","H,,S",,,"3",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-28",,,"20","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-29",,,"16","H,,S",,,"11",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-30",,,"26","H,,S",,,"11",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-01-31","0.11",",,S","25","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-01","0.00",",,S","25","H,,S",,,"16",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-02",,,"28","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-03","0.02",",,S","17","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-04","0.00",",,S","15","H,,S",,,"9",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-05",,,"15","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-06",,,"13","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-07",,,"19","H,,S",,,"8",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-08",,,"26","H,,S",,,"15",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-09",,,"36","H,,S",,,"22",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-10",,,"27","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-11",,,"21","H,,S",,,"15",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-12",,,"23","H,,S",,,"15",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-13",,,"34","H,,S",,,"19",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-14",,,"37","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-15",,,"30","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-16",,,"30","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-17",,,"27","H,,S",,,"19",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-18",,,"33","H,,S",,,"23",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-19",,,"35","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-20",,,"33","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-21",,,"31","H,,S",,,"24",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-22",,,"36","H,,S",,,"25",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-23","0.16",",,S","40","H,,S",,,"31",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-24","0.00",",,S","35","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-25",,,"35","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-26",,,"39","H,,S",,,"26",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-27",,,"42","H,,S",,,"33",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-02-28",,,"39","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-01","1.00",",,S","28","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-02","0.00",",,S","34","H,,S",,,"20",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-03",,,"50","H,,S",,,"32",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-04","0.02",",,S","48","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-05","0.57",",,S","39","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-06","0.00",",,S","41","H,,S",,,"30",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-07",,,"44","H,,S",,,"36",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-08","0.18",",,S","40","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-09","0.00",",,S","39","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-10",,,"42","H,,S",,,"33",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-11",,,"43","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-12",,,"48","H,,S",,,"36",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-13",,,"58","H,,S",,,"41",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-14",,,"63","H,,S",,,"56",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-15","0.98",",,S","50","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-16","0.08",",,S","43","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-17","0.00",",,S","46","H,,S",,,"33",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-18",,,"47","H,,S",,,"42",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-19","0.06",",,S","45","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-20","0.00",",,S","39","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-21",,,"36","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-22","0.04",",,S","41","H,,S",,,"33",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-23","0.00",",,S","44","H,,S",,,"35",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-24",,,"46","H,,S",,,"39",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-25",,,"50","H,,S",,,"40",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-26",,,"53","H,,S",,,"42",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-27",,,"57","H,,S",,,"46",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-28",,,"58","H,,S",,,"49",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-29",,,"59","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-30",,,"58","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-03-31",,,"58","H,,S",,,"49",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-01",,,"62","H,,S",,,"53",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-02",,,"66","H,,S",,,"59",",,S"
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-03",,,"62","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-04","0.73",",,S","54","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-05","0.16",",,S","45","H,,S",,,,
"KSM00047108","SEOUL CITY, KS","37.567","126.967","87.0","2018-04-06","0.51",",,S","40","H,,S",,,,
